order_line_id,order_id,customer_id,customer_name,region,segment,email,order_date,order_month,channel,status,include_in_sales_kpi,product_id,product_name,category,list_price,quantity,unit_price,discount_rate,return_events,latest_return_date,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,line_source_row,order_source_row,customer_source_row,product_source_row
L000113,O00048,C0143,Customer 0143,West,Business,customer143@example.com,2025-11-30,2025-11,Online,Completed,True,P006,Chair 006,Furniture,196.00,1,196.00,0.10,0,,196.00,19.6000,176.4000,0.0000,176.4000,1,0,114,49,144,7
L000114,O00048,C0143,Customer 0143,West,Business,customer143@example.com,2025-11-30,2025-11,Online,Completed,True,P010,Chair 010,Furniture,211.00,5,211.00,0.10,0,,1055.00,105.5000,949.5000,0.0000,949.5000,5,0,115,49,144,11
L000115,O00049,C0259,Customer 0259,North,Business,customer259@example.com,2025-04-12,2025-04,Store,Completed,True,P006,Chair 006,Furniture,196.00,4,196.00,0.00,0,,784.00,0.0000,784.0000,0.0000,784.0000,4,0,116,50,260,7
L000116,O00049,C0259,Customer 0259,North,Business,customer259@example.com,2025-04-12,2025-04,Store,Completed,True,P022,Chair 022,Furniture,134.00,4,134.00,0.05,1,2025-05-10,536.00,26.8000,509.2000,381.9000,127.3000,4,3,117,50,260,23
L000117,O00050,C0256,Customer 0256,North,Consumer,,2025-04-09,2025-04,Online,Completed,True,P018,Chair 018,Furniture,269.00,1,269.00,0.00,0,,269.00,0.0000,269.0000,0.0000,269.0000,1,0,118,51,257,19
L000118,O00050,C0256,Customer 0256,North,Consumer,,2025-04-09,2025-04,Online,Completed,True,P001,Lamp 001,Lighting,122.00,5,122.00,0.20,0,,610.00,122.0000,488.0000,0.0000,488.0000,5,0,119,51,257,2
L000119,O00051,C0178,Customer 0178,East,Consumer,customer178@example.com,2025-06-26,2025-06,Store,Completed,True,P016,Desk 016,Furniture,231.00,5,231.00,0.05,0,,1155.00,57.7500,1097.2500,0.0000,1097.2500,5,0,120,52,179,17
L000120,O00051,C0178,Customer 0178,East,Consumer,customer178@example.com,2025-06-26,2025-06,Store,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.20,0,,465.00,93.0000,372.0000,0.0000,372.0000,5,0,121,52,179,10
L000121,O00051,C0178,Customer 0178,East,Consumer,customer178@example.com,2025-06-26,2025-06,Store,Completed,True,P008,Desk 008,Furniture,188.00,4,188.00,0.10,0,,752.00,75.2000,676.8000,0.0000,676.8000,4,0,122,52,179,9
L000122,O00052,C0198,Customer 0198,West,Consumer,customer198@example.com,2025-11-11,2025-11,Store,Completed,True,P014,Chair 014,Furniture,294.00,3,294.00,0.10,0,,882.00,88.2000,793.8000,0.0000,793.8000,3,0,123,53,199,15
L000123,O00053,C0114,Customer 0114,North,Business,customer114@example.com,2025-08-30,2025-08,Store,Completed,True,P015,Shelf 015,Storage,254.00,1,254.00,0.20,0,,254.00,50.8000,203.2000,0.0000,203.2000,1,0,124,54,115,16
L000124,O00053,C0114,Customer 0114,North,Business,customer114@example.com,2025-08-30,2025-08,Store,Completed,True,P017,Lamp 017,Lighting,300.00,4,300.00,0.20,0,,1200.00,240.0000,960.0000,0.0000,960.0000,4,0,125,54,115,18
L000125,O00053,C0114,Customer 0114,North,Business,customer114@example.com,2025-08-30,2025-08,Store,Completed,True,P024,Desk 024,Furniture,81.00,5,81.00,0,0,,405.00,0.00,405.00,0.00,405.00,5,0,126,54,115,25
L000126,O00054,C0174,Customer 0174,South,Consumer,customer174@example.com,2025-05-04,2025-05,Online,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0.00,0,,35.00,0.0000,35.0000,0.0000,35.0000,1,0,127,55,175,8
L000127,O00054,C0174,Customer 0174,South,Consumer,customer174@example.com,2025-05-04,2025-05,Online,Completed,True,P001,Lamp 001,Lighting,122.00,3,122.00,0.20,0,,366.00,73.2000,292.8000,0.0000,292.8000,3,0,128,55,175,2
L000128,O00055,C0126,Customer 0126,South,Business,customer126@example.com,2025-06-21,2025-06,Store,Completed,True,P002,Chair 002,Furniture,284.00,4,284.00,0.20,0,,1136.00,227.2000,908.8000,0.0000,908.8000,4,0,129,56,127,3
L000129,O00056,C0130,Customer 0130,West,Business,customer130@example.com,2025-04-19,2025-04,Store,Completed,True,P002,Chair 002,Furniture,284.00,4,284.00,0.20,0,,1136.00,227.2000,908.8000,0.0000,908.8000,4,0,130,57,131,3
L000130,O00056,C0130,Customer 0130,West,Business,customer130@example.com,2025-04-19,2025-04,Store,Completed,True,P021,Lamp 021,Lighting,249.00,1,249.00,0.05,0,,249.00,12.4500,236.5500,0.0000,236.5500,1,0,131,57,131,22
L000131,O00056,C0130,Customer 0130,West,Business,customer130@example.com,2025-04-19,2025-04,Store,Completed,True,P003,Shelf 003,Storage,199.00,2,199.00,0.10,0,,398.00,39.8000,358.2000,0.0000,358.2000,2,0,132,57,131,4
L000132,O00057,C0285,Customer 0285,East,Consumer,customer285@example.com,2025-08-11,2025-08,Store,Completed,True,P004,Desk 004,Furniture,123.00,1,123.00,0.05,0,,123.00,6.1500,116.8500,0.0000,116.8500,1,0,133,58,286,5
L000133,O00057,C0285,Customer 0285,East,Consumer,customer285@example.com,2025-08-11,2025-08,Store,Completed,True,P001,Lamp 001,Lighting,122.00,3,122.00,0.20,0,,366.00,73.2000,292.8000,0.0000,292.8000,3,0,134,58,286,2
L000134,O00057,C0285,Customer 0285,East,Consumer,customer285@example.com,2025-08-11,2025-08,Store,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.20,0,,204.00,40.8000,163.2000,0.0000,163.2000,3,0,135,58,286,24
L000135,O00058,C0151,Customer 0151,South,Business,customer151@example.com,2025-04-19,2025-04,Store,Completed,True,P005,Lamp 005,Lighting,65.00,3,65.00,0.05,0,,195.00,9.7500,185.2500,0.0000,185.2500,3,0,136,59,152,6
L000136,O00058,C0151,Customer 0151,South,Business,customer151@example.com,2025-04-19,2025-04,Store,Completed,True,P003,Shelf 003,Storage,199.00,2,199.00,0.05,0,,398.00,19.9000,378.1000,0.0000,378.1000,2,0,137,59,152,4
L000137,O00058,C0151,Customer 0151,South,Business,customer151@example.com,2025-04-19,2025-04,Store,Completed,True,P001,Lamp 001,Lighting,122.00,5,122.00,0.10,0,,610.00,61.0000,549.0000,0.0000,549.0000,5,0,138,59,152,2
L000138,O00059,C0277,Customer 0277,West,Consumer,customer277@example.com,2025-06-20,2025-06,Store,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.00,1,2025-07-20,294.00,0.0000,294.0000,294.0000,0.0000,1,1,139,60,278,15
L000139,O00059,C0277,Customer 0277,West,Consumer,customer277@example.com,2025-06-20,2025-06,Store,Completed,True,P016,Desk 016,Furniture,231.00,1,231.00,0.05,0,,231.00,11.5500,219.4500,0.0000,219.4500,1,0,140,60,278,17
L000140,O00059,C0277,Customer 0277,West,Consumer,customer277@example.com,2025-06-20,2025-06,Store,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.05,0,,462.00,23.1000,438.9000,0.0000,438.9000,2,0,141,60,278,17
L000141,O00059,C0277,Customer 0277,West,Consumer,customer277@example.com,2025-06-20,2025-06,Store,Completed,True,P022,Chair 022,Furniture,134.00,2,134.00,0.00,0,,268.00,0.0000,268.0000,0.0000,268.0000,2,0,142,60,278,23
L000142,O00060,C0140,Customer 0140,East,Consumer,customer140@example.com,2025-12-08,2025-12,Online,Completed,True,P003,Shelf 003,Storage,199.00,4,199.00,0.20,0,,796.00,159.2000,636.8000,0.0000,636.8000,4,0,143,61,141,4
L000143,O00060,C0140,Customer 0140,East,Consumer,customer140@example.com,2025-12-08,2025-12,Online,Completed,True,P015,Shelf 015,Storage,254.00,5,254.00,0.10,0,,1270.00,127.0000,1143.0000,0.0000,1143.0000,5,0,144,61,141,16
L000144,O00061,C0242,Customer 0242,South,Business,customer242@example.com,2025-10-16,2025-10,Online,Completed,True,P008,Desk 008,Furniture,188.00,4,188.00,0.05,0,,752.00,37.6000,714.4000,0.0000,714.4000,4,0,145,62,243,9
L000145,O00062,C0271,Customer 0271,West,Consumer,customer271@example.com,2025-05-22,2025-05,Store,Completed,True,P006,Chair 006,Furniture,196.00,3,196.00,0.10,0,,588.00,58.8000,529.2000,0.0000,529.2000,3,0,146,63,272,7
L000146,O00063,C0256,Customer 0256,North,Consumer,,2025-06-23,2025-06,Online,Completed,True,P007,Shelf 007,Storage,35.00,2,35.00,0.20,0,,70.00,14.0000,56.0000,0.0000,56.0000,2,0,147,64,257,8
L000147,O00063,C0256,Customer 0256,North,Consumer,,2025-06-23,2025-06,Online,Completed,True,P001,Lamp 001,Lighting,122.00,5,122.00,0.10,0,,610.00,61.0000,549.0000,0.0000,549.0000,5,0,148,64,257,2
L000148,O00064,C0016,Customer 0016,East,Consumer,customer16@example.com,2025-05-25,2025-05,Online,Completed,True,P018,Chair 018,Furniture,269.00,4,269.00,0.05,0,,1076.00,53.8000,1022.2000,0.0000,1022.2000,4,0,149,65,17,19
L000149,O00064,C0016,Customer 0016,East,Consumer,customer16@example.com,2025-05-25,2025-05,Online,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.10,0,,844.00,84.4000,759.6000,0.0000,759.6000,4,0,150,65,17,11
L000150,O00065,C0122,Customer 0122,North,Business,customer122@example.com,2025-12-17,2025-12,Online,Completed,True,P010,Chair 010,Furniture,211.00,1,211.00,0.20,0,,211.00,42.2000,168.8000,0.0000,168.8000,1,0,151,66,123,11
L000151,O00065,C0122,Customer 0122,North,Business,customer122@example.com,2025-12-17,2025-12,Online,Completed,True,P013,Lamp 013,Lighting,271.00,2,271.00,0.20,0,,542.00,108.4000,433.6000,0.0000,433.6000,2,0,152,66,123,14
L000152,O00065,C0122,Customer 0122,North,Business,customer122@example.com,2025-12-17,2025-12,Online,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.20,0,,844.00,168.8000,675.2000,0.0000,675.2000,4,0,153,66,123,11
L000153,O00066,C0076,Customer 0076,East,Consumer,customer76@example.com,2025-10-06,2025-10,Online,Completed,True,P017,Lamp 017,Lighting,300.00,1,300.00,0.10,0,,300.00,30.0000,270.0000,0.0000,270.0000,1,0,154,67,77,18
L000154,O00066,C0076,Customer 0076,East,Consumer,customer76@example.com,2025-10-06,2025-10,Online,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.05,0,,465.00,23.2500,441.7500,0.0000,441.7500,5,0,155,67,77,10
L000155,O00066,C0076,Customer 0076,East,Consumer,customer76@example.com,2025-10-06,2025-10,Online,Completed,True,P016,Desk 016,Furniture,231.00,5,231.00,0.05,0,,1155.00,57.7500,1097.2500,0.0000,1097.2500,5,0,156,67,77,17
L000156,O00067,C0251,Customer 0251,North,Consumer,customer251@example.com,2025-08-05,2025-08,Online,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0,0,,1500.00,0.00,1500.00,0.00,1500.00,5,0,157,68,252,18
L000157,O00067,C0251,Customer 0251,North,Consumer,customer251@example.com,2025-08-05,2025-08,Online,Completed,True,P019,Shelf 019,Storage,78.00,4,78.00,0.00,0,,312.00,0.0000,312.0000,0.0000,312.0000,4,0,158,68,252,20
L000158,O00067,C0251,Customer 0251,North,Consumer,customer251@example.com,2025-08-05,2025-08,Online,Completed,True,P011,Shelf 011,Storage,80.00,5,80.00,0.20,1,2025-08-19,400.00,80.0000,320.0000,128.0000,192.0000,5,2,159,68,252,12
L000159,O00067,C0251,Customer 0251,North,Consumer,customer251@example.com,2025-08-05,2025-08,Online,Completed,True,P024,Desk 024,Furniture,81.00,1,81.00,0.20,0,,81.00,16.2000,64.8000,0.0000,64.8000,1,0,160,68,252,25
L000160,O00068,C0005,Customer 0005,South,Business,customer5@example.com,2025-06-29,2025-06,Online,Completed,True,P004,Desk 004,Furniture,123.00,3,123.00,0.05,0,,369.00,18.4500,350.5500,0.0000,350.5500,3,0,161,69,6,5
L000161,O00068,C0005,Customer 0005,South,Business,customer5@example.com,2025-06-29,2025-06,Online,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.00,0,,204.00,0.0000,204.0000,0.0000,204.0000,3,0,162,69,6,24
L000162,O00068,C0005,Customer 0005,South,Business,customer5@example.com,2025-06-29,2025-06,Online,Completed,True,P012,Desk 012,Furniture,134.00,5,134.00,0.10,0,,670.00,67.0000,603.0000,0.0000,603.0000,5,0,163,69,6,13
L000163,O00069,C0139,Customer 0139,North,Business,customer139@example.com,2025-12-01,2025-12,Store,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.10,0,,465.00,46.5000,418.5000,0.0000,418.5000,5,0,164,70,140,10
L000164,O00069,C0139,Customer 0139,North,Business,customer139@example.com,2025-12-01,2025-12,Store,Completed,True,P012,Desk 012,Furniture,134.00,3,134.00,0.10,0,,402.00,40.2000,361.8000,0.0000,361.8000,3,0,165,70,140,13
L000165,O00070,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-11-15,2025-11,Online,Completed,True,P024,Desk 024,Furniture,81.00,1,81.00,0.10,1,2025-11-24,81.00,8.1000,72.9000,72.9000,0.0000,1,1,166,71,231,25
L000166,O00070,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-11-15,2025-11,Online,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.10,1,2025-12-01,422.00,42.2000,379.8000,379.8000,0.0000,2,2,167,71,231,11
L000167,O00070,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-11-15,2025-11,Online,Completed,True,P002,Chair 002,Furniture,284.00,5,284.00,0.20,0,,1420.00,284.0000,1136.0000,0.0000,1136.0000,5,0,168,71,231,3
L000168,O00071,C0020,Customer 0020,West,Consumer,customer20@example.com,2025-02-16,2025-02,Store,Completed,True,P004,Desk 004,Furniture,123.00,5,123.00,0.00,0,,615.00,0.0000,615.0000,0.0000,615.0000,5,0,169,72,21,5
L000169,O00072,C0127,Customer 0127,East,Business,customer127@example.com,2025-01-01,2025-01,Store,Cancelled,False,P013,Lamp 013,Lighting,271.00,5,271.00,0.20,0,,1355.00,271.0000,1084.0000,0.0000,1084.0000,5,0,170,73,128,14
L000170,O00072,C0127,Customer 0127,East,Business,customer127@example.com,2025-01-01,2025-01,Store,Cancelled,False,P009,Lamp 009,Lighting,93.00,1,93.00,0.10,0,,93.00,9.3000,83.7000,0.0000,83.7000,1,0,171,73,128,10
L000171,O00073,C0265,Customer 0265,West,Consumer,customer265@example.com,2025-12-04,2025-12,Online,Cancelled,False,P008,Desk 008,Furniture,188.00,4,188.00,0.00,0,,752.00,0.0000,752.0000,0.0000,752.0000,4,0,172,74,266,9
L000172,O00073,C0265,Customer 0265,West,Consumer,customer265@example.com,2025-12-04,2025-12,Online,Cancelled,False,P003,Shelf 003,Storage,199.00,3,199.00,0.05,0,,597.00,29.8500,567.1500,0.0000,567.1500,3,0,173,74,266,4
L000173,O00074,C0026,Customer 0026,South,Consumer,customer26@example.com,2025-10-23,2025-10,Store,Completed,True,P019,Shelf 019,Storage,78.00,2,78.00,0.10,0,,156.00,15.6000,140.4000,0.0000,140.4000,2,0,174,75,27,20
L000174,O00074,C0026,Customer 0026,South,Consumer,customer26@example.com,2025-10-23,2025-10,Store,Completed,True,P008,Desk 008,Furniture,188.00,2,188.00,0.10,0,,376.00,37.6000,338.4000,0.0000,338.4000,2,0,175,75,27,9
L000175,O00074,C0026,Customer 0026,South,Consumer,customer26@example.com,2025-10-23,2025-10,Store,Completed,True,P020,Desk 020,Furniture,189.00,3,189.00,0.10,0,,567.00,56.7000,510.3000,0.0000,510.3000,3,0,176,75,27,21
L000176,O00075,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-11-06,2025-11,Store,Completed,True,P001,Lamp 001,Lighting,122.00,2,122.00,0.20,0,,244.00,48.8000,195.2000,0.0000,195.2000,2,0,177,76,226,2
L000177,O00075,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-11-06,2025-11,Store,Completed,True,P009,Lamp 009,Lighting,93.00,4,93.00,0.05,0,,372.00,18.6000,353.4000,0.0000,353.4000,4,0,178,76,226,10
L000178,O00075,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-11-06,2025-11,Store,Completed,True,P017,Lamp 017,Lighting,300.00,1,300.00,0.10,0,,300.00,30.0000,270.0000,0.0000,270.0000,1,0,179,76,226,18
L000179,O00076,C0270,Customer 0270,East,Business,customer270@example.com,2025-01-02,2025-01,Online,Completed,True,P024,Desk 024,Furniture,81.00,4,81.00,0.20,0,,324.00,64.8000,259.2000,0.0000,259.2000,4,0,180,77,271,25
L000180,O00076,C0270,Customer 0270,East,Business,customer270@example.com,2025-01-02,2025-01,Online,Completed,True,P012,Desk 012,Furniture,134.00,4,134.00,0.10,0,,536.00,53.6000,482.4000,0.0000,482.4000,4,0,181,77,271,13
L000181,O00076,C0270,Customer 0270,East,Business,customer270@example.com,2025-01-02,2025-01,Online,Completed,True,P007,Shelf 007,Storage,35.00,2,35.00,0.20,0,,70.00,14.0000,56.0000,0.0000,56.0000,2,0,182,77,271,8
L000182,O00077,C0274,Customer 0274,North,Business,customer274@example.com,2025-11-22,2025-11,Store,Cancelled,False,P018,Chair 018,Furniture,269.00,3,269.00,0.10,0,,807.00,80.7000,726.3000,0.0000,726.3000,3,0,183,78,275,19
L000183,O00077,C0274,Customer 0274,North,Business,customer274@example.com,2025-11-22,2025-11,Store,Cancelled,False,P008,Desk 008,Furniture,188.00,2,188.00,0.05,0,,376.00,18.8000,357.2000,0.0000,357.2000,2,0,184,78,275,9
L000184,O00077,C0274,Customer 0274,North,Business,customer274@example.com,2025-11-22,2025-11,Store,Cancelled,False,P020,Desk 020,Furniture,189.00,4,189.00,0.00,0,,756.00,0.0000,756.0000,0.0000,756.0000,4,0,185,78,275,21
L000185,O00077,C0274,Customer 0274,North,Business,customer274@example.com,2025-11-22,2025-11,Store,Cancelled,False,P015,Shelf 015,Storage,254.00,1,254.00,0.10,0,,254.00,25.4000,228.6000,0.0000,228.6000,1,0,186,78,275,16
L000186,O00078,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-09-24,2025-09,Online,Completed,True,P023,Shelf 023,Storage,68.00,4,68.00,0.00,0,,272.00,0.0000,272.0000,0.0000,272.0000,4,0,187,79,181,24
L000187,O00078,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-09-24,2025-09,Online,Completed,True,P012,Desk 012,Furniture,134.00,1,134.00,0,0,,134.00,0.00,134.00,0.00,134.00,1,0,188,79,181,13
L000188,O00078,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-09-24,2025-09,Online,Completed,True,P004,Desk 004,Furniture,123.00,1,123.00,0.05,0,,123.00,6.1500,116.8500,0.0000,116.8500,1,0,189,79,181,5
L000189,O00078,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-09-24,2025-09,Online,Completed,True,P007,Shelf 007,Storage,35.00,3,35.00,0.20,0,,105.00,21.0000,84.0000,0.0000,84.0000,3,0,190,79,181,8
L000190,O00079,C0106,Customer 0106,East,Business,customer106@example.com,2025-06-15,2025-06,Online,Completed,True,P017,Lamp 017,Lighting,300.00,3,300.00,0.05,0,,900.00,45.0000,855.0000,0.0000,855.0000,3,0,191,80,107,18
L000191,O00079,C0106,Customer 0106,East,Business,customer106@example.com,2025-06-15,2025-06,Online,Completed,True,P021,Lamp 021,Lighting,249.00,5,249.00,0.20,0,,1245.00,249.0000,996.0000,0.0000,996.0000,5,0,192,80,107,22
L000192,O00079,C0106,Customer 0106,East,Business,customer106@example.com,2025-06-15,2025-06,Online,Completed,True,P022,Chair 022,Furniture,134.00,4,134.00,0.05,0,,536.00,26.8000,509.2000,0.0000,509.2000,4,0,193,80,107,23
L000193,O00080,C0063,Customer 0063,West,Consumer,customer63@example.com,2025-08-27,2025-08,Store,Completed,True,P004,Desk 004,Furniture,123.00,1,123.00,0.10,0,,123.00,12.3000,110.7000,0.0000,110.7000,1,0,194,81,64,5
L000194,O00080,C0063,Customer 0063,West,Consumer,customer63@example.com,2025-08-27,2025-08,Store,Completed,True,P018,Chair 018,Furniture,269.00,3,269.00,0.05,0,,807.00,40.3500,766.6500,0.0000,766.6500,3,0,195,81,64,19
L000195,O00081,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-06-05,2025-06,Online,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.20,0,,462.00,92.4000,369.6000,0.0000,369.6000,2,0,196,82,95,17
L000196,O00081,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-06-05,2025-06,Online,Completed,True,P004,Desk 004,Furniture,123.00,2,123.00,0.10,0,,246.00,24.6000,221.4000,0.0000,221.4000,2,0,197,82,95,5
L000197,O00081,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-06-05,2025-06,Online,Completed,True,P005,Lamp 005,Lighting,65.00,5,65.00,0.10,0,,325.00,32.5000,292.5000,0.0000,292.5000,5,0,198,82,95,6
L000198,O00081,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-06-05,2025-06,Online,Completed,True,P001,Lamp 001,Lighting,122.00,1,122.00,0.10,0,,122.00,12.2000,109.8000,0.0000,109.8000,1,0,199,82,95,2
L000199,O00082,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-04-07,2025-04,Online,Completed,True,P012,Desk 012,Furniture,134.00,2,134.00,0.10,0,,268.00,26.8000,241.2000,0.0000,241.2000,2,0,200,83,226,13
L000200,O00082,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-04-07,2025-04,Online,Completed,True,P001,Lamp 001,Lighting,122.00,5,122.00,0.10,0,,610.00,61.0000,549.0000,0.0000,549.0000,5,0,201,83,226,2
L000201,O00082,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-04-07,2025-04,Online,Completed,True,P005,Lamp 005,Lighting,65.00,4,65.00,0.20,0,,260.00,52.0000,208.0000,0.0000,208.0000,4,0,202,83,226,6
L000202,O00082,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-04-07,2025-04,Online,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.20,0,,633.00,126.6000,506.4000,0.0000,506.4000,3,0,203,83,226,11
L000203,O00083,C0136,Customer 0136,West,Consumer,customer136@example.com,2025-02-08,2025-02,Store,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.10,0,,633.00,63.3000,569.7000,0.0000,569.7000,3,0,204,84,137,11
L000204,O00083,C0136,Customer 0136,West,Consumer,customer136@example.com,2025-02-08,2025-02,Store,Completed,True,P013,Lamp 013,Lighting,271.00,4,271.00,0.20,1,2025-03-04,1084.00,216.8000,867.2000,650.4000,216.8000,4,3,205,84,137,14
L000205,O00084,C0223,Customer 0223,East,Consumer,customer223@example.com,2025-06-27,2025-06,Store,Completed,True,P004,Desk 004,Furniture,123.00,5,123.00,0.05,0,,615.00,30.7500,584.2500,0.0000,584.2500,5,0,206,85,224,5
